"사용일자","호선명","역명","승차총승객수","하차총승객수","등록일자"
"20200514","5호선","개화산","5234","4864","20200517"
"20200514","5호선","방화","6530","6130","20200517"
"20200514","4호선","남태령","1080","939","20200517"
"20200514","4호선","사당","24156","20652","20200517"
"20200514","4호선","총신대입구(이수)","18805","20791","20200517"
"20200514","4호선","동작(현충원)","2683","2752","20200517"
"20200514","4호선","이촌(국립중앙박물관)","6541","7401","20200517"
"20200514","4호선","신용산","14608","15146","20200517"
"20200514","4호선","삼각지","4570","4907","20200517"
"20200514","4호선","숙대입구(갈월)","12726","12564","20200517"
"20200514","4호선","서울역","10766","14177","20200517"
"20200514","4호선","회현(남대문시장)","23923","25609","20200517"
"20200514","4호선","명동","16518","17295","20200517"
"20200514","4호선","충무로","27319","28657","20200517"
"20200514","4호선","동대문역사문화공원(DDP)","14409","13687","20200517"
"20200514","4호선","동대문","20124","20701","20200517"
"20200514","4호선","혜화","28723","29559","20200517"
"20200514","4호선","한성대입구(삼선교)","12739","12539","20200517"
"20200514","4호선","성신여대입구(돈암)","19368","18553","20200517"
"20200514","4호선","길음","19588","18708","20200517"
"20200514","4호선","미아사거리","27488","26625","20200517"
"20200514","4호선","미아(서울사이버대학)","14916","14391","20200517"
"20200514","4호선","수유(강북구청)","33747","33352","20200517"
"20200514","4호선","쌍문","29427","26579","20200517"
"20200514","4호선","창동","25773","27274","20200517"
"20200514","4호선","노원","18756","21113","20200517"
"20200514","4호선","상계","18965","17220","20200517"
"20200514","4호선","당고개","12241","11440","20200517"
"20200514","3호선","오금","6322","5655","20200517"
"20200514","3호선","경찰병원","7538","7542","20200517"
"20200514","3호선","가락시장","8724","8634","20200517"
"20200514","3호선","수서","15977","15933","20200517"
"20200514","3호선","일원","9438","9232","20200517"
"20200514","3호선","대청","9180","8444","20200517"
"20200514","3호선","학여울","1789","1780","20200517"
"20200514","3호선","대치","10186","9958","20200517"
"20200514","3호선","도곡","5154","5199","20200517"
"20200514","3호선","매봉","11434","10946","20200517"
"20200514","3호선","양재(서초구청)","38604","41922","20200517"
"20200514","3호선","남부터미널(예술의전당)","27870","28318","20200517"
"20200514","3호선","교대(법원.검찰청)","14601","9680","20200517"
"20200514","3호선","고속터미널","35649","34500","20200517"
"20200514","3호선","잠원","5710","5494","20200517"
"20200514","3호선","신사","28353","30575","20200517"
"20200514","3호선","압구정","28963","31459","20200517"
"20200514","3호선","옥수","9011","9133","20200517"
"20200514","3호선","금호","7925","7367","20200517"
"20200514","3호선","약수","12504","12233","20200517"
"20200514","3호선","동대입구","6882","7439","20200517"
"20200514","3호선","충무로","1","0","20200517"
"20200514","3호선","을지로3가","10501","11209","20200517"
"20200514","3호선","종로3가","9476","11051","20200517"
"20200514","3호선","안국","18208","19253","20200517"
"20200514","3호선","경복궁(정부서울청사)","17961","17807","20200517"
"20200514","3호선","독립문","7007","7487","20200517"
"20200514","3호선","무악재","3787","3795","20200517"
"20200514","3호선","홍제","17259","16172","20200517"
"20200514","3호선","녹번","13413","11941","20200517"
"20200514","3호선","불광","16200","17273","20200517"
"20200514","3호선","연신내","37413","35577","20200517"
"20200514","3호선","구파발","20589","19196","20200517"
"20200514","3호선","지축","3440","3266","20200517"
"20200514","2호선","용두(동대문구청)","2165","2311","20200517"
"20200514","2호선","신정네거리","9131","9579","20200517"
"20200514","2호선","양천구청","6520","6878","20200517"
"20200514","2호선","도림천","1092","1165","20200517"
"20200514","2호선","신설동","3069","3048","20200517"
"20200514","2호선","신답","1539","1764","20200517"
"20200514","2호선","용답","2442","2357","20200517"
"20200514","2호선","충정로(경기대입구)","10198","10823","20200517"
"20200514","2호선","아현","9407","8863","20200517"
"20200514","2호선","이대","11283","11744","20200517"
"20200514","2호선","신촌","30031","30852","20200517"
"20200514","2호선","홍대입구","40427","41614","20200517"
"20200514","2호선","합정","28415","29692","20200517"
"20200514","2호선","당산","20030","22967","20200517"
"20200514","2호선","영등포구청","22584","23049","20200517"
"20200514","2호선","문래","21197","21818","20200517"
"20200514","2호선","신도림","48413","47346","20200517"
"20200514","2호선","대림(구로구청)","24789","25161","20200517"
"20200514","2호선","구로디지털단지","61107","60960","20200517"
"20200514","2호선","신대방","26239","25225","20200517"
"20200514","2호선","신림","62741","59649","20200517"
"20200514","2호선","봉천","24199","22295","20200517"
"20200514","2호선","서울대입구(관악구청)","46571","44963","20200517"
"20200514","2호선","낙성대(강감찬)","26920","25778","20200517"
"20200514","2호선","사당","36353","40199","20200517"
"20200514","2호선","방배","17371","17844","20200517"
"20200514","2호선","서초","21190","21423","20200517"
"20200514","2호선","교대(법원.검찰청)","34907","39580","20200517"
"20200514","2호선","강남","85210","85460","20200517"
"20200514","2호선","역삼","50348","56475","20200517"
"20200514","2호선","선릉","58036","52252","20200517"
"20200514","2호선","삼성(무역센터)","48698","50441","20200517"
"20200514","2호선","종합운동장","6804","7653","20200517"
"20200514","2호선","잠실새내","19610","19863","20200517"
"20200514","2호선","잠실(송파구청)","63003","62412","20200517"
"20200514","2호선","잠실나루","14698","14186","20200517"
"20200514","2호선","강변(동서울터미널)","31393","30859","20200517"
"20200514","2호선","구의(광진구청)","23403","22712","20200517"
"20200514","2호선","건대입구","32392","35105","20200517"
"20200514","2호선","성수","32264","36124","20200517"
"20200514","2호선","뚝섬","19553","21287","20200517"
"20200514","2호선","한양대","6927","7765","20200517"
"20200514","2호선","왕십리(성동구청)","15412","12799","20200517"
"20200514","2호선","상왕십리","13350","12816","20200517"
"20200514","2호선","신당","13274","13460","20200517"
"20200514","2호선","동대문역사문화공원(DDP)","11125","12454","20200517"
"20200514","2호선","을지로4가","12694","12777","20200517"
"20200514","2호선","을지로3가","20675","20969","20200517"
"20200514","2호선","을지로입구","37686","39251","20200517"
"20200514","2호선","시청","23670","24081","20200517"
"20200514","1호선","동묘앞","7825","8149","20200517"
"20200514","1호선","청량리(서울시립대입구)","20043","19579","20200517"
"20200514","1호선","제기동","16274","16879","20200517"
"20200514","1호선","신설동","14221","14396","20200517"
"20200514","1호선","동대문","11147","11223","20200517"
"20200514","1호선","종로5가","22776","22669","20200517"
"20200514","1호선","종로3가","25863","24089","20200517"
"20200514","1호선","종각","36559","35919","20200517"
"20200514","1호선","시청","20789","21013","20200517"
"20200514","1호선","서울역","40530","38263","20200517"
"20200513","중앙선","지평","56","57","20200516"
"20200513","중앙선","용문","1694","1649","20200516"
"20200513","중앙선","원덕","359","350","20200516"
"20200513","중앙선","양평","3227","3139","20200516"
"20200513","중앙선","오빈","291","286","20200516"
"20200513","중앙선","아신","547","590","20200516"
"20200513","중앙선","국수","768","739","20200516"
"20200513","중앙선","신원","227","230","20200516"
"20200513","중앙선","양수","1860","1846","20200516"
"20200513","중앙선","운길산","941","884","20200516"
"20200513","중앙선","팔당","866","864","20200516"
"20200513","중앙선","도심","2559","1990","20200516"
"20200513","중앙선","덕소","5599","5521","20200516"
"20200513","중앙선","양정","861","788","20200516"
"20200513","중앙선","도농","9360","8295","20200516"
"20200513","중앙선","구리","13136","13450","20200516"
"20200513","중앙선","양원","1408","1394","20200516"
"20200513","중앙선","망우","7308","7181","20200516"
"20200513","중앙선","상봉(시외버스터미널)","5829","5642","20200516"
"20200513","중앙선","중랑","5352","5190","20200516"
"20200513","중앙선","회기","21893","21219","20200516"
"20200513","장항선","신창(순천향대)","1267","1195","20200516"
"20200513","장항선","온양온천","3008","3097","20200516"
"20200513","장항선","배방","844","819","20200516"
"20200513","장항선","아산","2142","2021","20200516"
"20200513","장항선","쌍용(나사렛대)","1988","1735","20200516"
"20200513","장항선","봉명","1075","1024","20200516"
"20200513","일산선","대화","12973","10074","20200516"
"20200513","일산선","주엽","8515","8774","20200516"
"20200513","일산선","정발산","7300","7635","20200516"
"20200513","일산선","마두","7419","7718","20200516"
"20200513","일산선","백석","9860","9909","20200516"
"20200513","일산선","대곡","1893","1420","20200516"
"20200513","일산선","화정","16764","17226","20200516"
"20200513","일산선","원당","11099","10567","20200516"
"20200513","일산선","삼송","17292","16702","20200516"
"20200513","일산선","원흥","9026","8523","20200516"
"20200513","우이신설선","신설동","2092","2064","20200516"
"20200513","우이신설선","보문","1371","1407","20200516"
"20200513","우이신설선","성신여대입구(돈암)","2761","3225","20200516"
"20200513","우이신설선","정릉","4089","3920","20200516"
"20200513","우이신설선","북한산보국문","5386","5162","20200516"
"20200513","우이신설선","솔샘","5356","4993","20200516"
"20200513","우이신설선","삼양사거리","2250","2358","20200516"
"20200513","우이신설선","삼양","2125","2275","20200516"
"20200513","우이신설선","화계","3061","2820","20200516"
"20200513","우이신설선","가오리","3780","3710","20200516"
"20200513","우이신설선","4.19민주묘지","2640","2587","20200516"
"20200513","우이신설선","솔밭공원","2197","2084","20200516"
"20200513","우이신설선","북한산우이","2550","2322","20200516"
"20200513","안산선","수리산","4219","3338","20200516"
"20200513","안산선","오이도","8539","8356","20200516"
"20200513","안산선","정왕","6972","7450","20200516"
"20200513","안산선","신길온천","1523","1390","20200516"
"20200513","안산선","안산","11213","9722","20200516"
"20200513","안산선","초지","3936","3985","20200516"
"20200513","안산선","고잔","7913","7708","20200516"
"20200513","안산선","중앙","15077","15863","20200516"
"20200513","안산선","한대앞","7221","7206","20200516"
"20200513","안산선","상록수","17387","17184","20200516"
"20200513","안산선","반월","4317","4136","20200516"
"20200513","안산선","대야미","5284","4624","20200516"
"20200513","안산선","산본","16552","17704","20200516"
"20200513","수인선","인천","768","1363","20200516"
"20200513","수인선","신포","1505","1596","20200516"
"20200513","수인선","숭의","3480","3216","20200516"
"20200513","수인선","인하대","4589","4427","20200516"
"20200513","수인선","송도","2354","2209","20200516"
"20200513","수인선","연수","3989","3983","20200516"
"20200513","수인선","원인재","3910","4073","20200516"
"20200513","수인선","남동인더스파크","2325","2497","20200516"
"20200513","수인선","호구포","3293","3294","20200516"
"20200513","수인선","인천논현","5161","5461","20200516"
"20200513","수인선","소래포구","4731","4415","20200516"
"20200513","수인선","월곶","2208","2028","20200516"
"20200513","수인선","달월","88","61","20200516"
"20200513","분당선","매교","2109","2181","20200516"
"20200513","분당선","수원시청","10233","11272","20200516"
"20200513","분당선","매탄권선","4052","3831","20200516"
"20200513","분당선","망포","12439","11981","20200516"
"20200513","분당선","영통","7197","7378","20200516"
"20200513","분당선","청명","3760","3504","20200516"
"20200513","분당선","상갈","5108","4756","20200516"
"20200513","분당선","기흥","8846","8435","20200516"
"20200513","분당선","신갈","4241","4138","20200516"
"20200513","분당선","구성","4620","4696","20200516"
"20200513","분당선","죽전","12614","13792","20200516"
"20200513","분당선","보정","2300","1937","20200516"
"20200513","분당선","이매","5041","4835","20200516"
"20200513","분당선","오리","11220","9325","20200516"
"20200513","분당선","미금","14818","15787","20200516"
"20200513","분당선","정자","15856","17177","20200516"
"20200513","분당선","수내","12065","12140","20200516"
"20200513","분당선","서현","23286","23435","20200516"
"20200513","분당선","야탑","24767","26042","20200516"
"20200513","분당선","모란","18718","19030","20200516"
"20200513","분당선","태평","12933","12568","20200516"
"20200513","분당선","가천대","7115","7836","20200516"
"20200513","분당선","선정릉","7973","8667","20200516"
"20200513","분당선","강남구청","9254","10657","20200516"
"20200513","분당선","압구정로데오","15643","17439","20200516"
"20200513","분당선","서울숲","9417","9485","20200516"
"20200513","분당선","수원","7316","5029","20200516"
"20200513","분당선","수서","12635","12955","20200516"
"20200513","분당선","대모산입구","3251","3094","20200516"
"20200513","분당선","개포동","3245","3487","20200516"
"20200513","분당선","구룡","1306","1312","20200516"
"20200513","분당선","도곡","6128","6210","20200516"
"20200513","분당선","한티","12176","13121","20200516"
"20200513","분당선","선릉","13232","20766","20200516"
"20200513","과천선","범계","25263","24742","20200516"
"20200513","과천선","평촌","17648","17477","20200516"
"20200513","과천선","인덕원","23834","24260","20200516"
"20200513","과천선","정부과천청사","8878","8793","20200516"
"20200513","과천선","과천","4815","4399","20200516"
"20200513","과천선","대공원","2773","2938","20200516"
"20200513","과천선","경마공원","1466","1415","20200516"
"20200513","과천선","선바위","8737","7622","20200516"
"20200513","공항철도 1호선","영종","2618","2643","20200516"
"20200513","공항철도 1호선","인천공항2터미널","1712","1494","20200516"
"20200513","공항철도 1호선","인천공항1터미널","3249","3259","20200516"
"20200513","공항철도 1호선","공항화물청사","2363","2613","20200516"
"20200513","공항철도 1호선","운서","5621","5666","20200516"
"20200513","공항철도 1호선","청라국제도시","5968","5663","20200516"
"20200513","공항철도 1호선","검암","7138","6962","20200516"
"20200513","공항철도 1호선","계양","9119","8280","20200516"
"20200513","공항철도 1호선","김포공항","7206","4474","20200516"
"20200513","공항철도 1호선","마곡나루(서울식물원)","7667","6966","20200516"
"20200513","공항철도 1호선","디지털미디어시티","12504","11516","20200516"
"20200513","공항철도 1호선","홍대입구","6856","6975","20200516"
"20200513","공항철도 1호선","공덕","2014","2590","20200516"
"20200513","공항철도 1호선","서울역","5733","5356","20200516"
"20200513","경춘선","춘천","1148","1010","20200516"
"20200513","경춘선","남춘천","1953","2012","20200516"
"20200513","경춘선","김유정","288","336","20200516"
"20200513","경춘선","강촌","436","414","20200516"
"20200513","경춘선","백양리","104","98","20200516"
"20200513","경춘선","굴봉산","230","210","20200516"
"20200513","경춘선","가평","1554","1578","20200516"
"20200513","경춘선","상천","352","355","20200516"
"20200513","경춘선","청평","1608","1533","20200516"
"20200513","경춘선","대성리","599","528","20200516"
"20200513","경춘선","마석","3720","3722","20200516"
"20200513","경춘선","천마산","1565","1484","20200516"
"20200513","경춘선","평내호평","5551","5430","20200516"
"20200513","경춘선","금곡","1445","1355","20200516"
"20200513","경춘선","사릉","3311","3160","20200516"
"20200513","경춘선","퇴계원","3560","3254","20200516"
"20200513","경춘선","별내","2407","2324","20200516"
"20200513","경춘선","갈매","2821","2526","20200516"
"20200513","경춘선","신내","1289","1306","20200516"
"20200513","경인선","도화","3534","3188","20200516"
"20200513","경인선","중동","9125","8703","20200516"
"20200513","경인선","온수(성공회대입구)","6137","6130","20200516"
"20200513","경인선","도원","2674","2771","20200516"
"20200513","경인선","간석","5783","5503","20200516"
"20200513","경인선","부개","8238","7754","20200516"
"20200513","경인선","소사","9375","8818","20200516"
"20200513","경인선","구일","6275","6377","20200516"
"20200513","경인선","인천","3004","2395","20200516"
"20200513","경인선","동인천","13364","12877","20200516"
"20200513","경인선","제물포","10318","9737","20200516"
"20200513","경인선","주안","18689","16925","20200516"
"20200513","경인선","동암","15306","15375","20200516"
"20200513","경인선","백운","7070","7080","20200516"
"20200513","경인선","부평","28427","30350","20200516"
"20200513","경인선","송내","28676","28626","20200516"
"20200513","경인선","부천","32146","32758","20200516"
"20200513","경인선","역곡","27249","27090","20200516"
"20200513","경인선","오류동","11609","11151","20200516"
"20200513","경인선","개봉","21170","21807","20200516"
"20200513","경의선","계양","1","0","20200516"
"20200513","경의선","임진강","20","15","20200516"
"20200513","경의선","문산","5099","5305","20200516"
"20200513","경의선","파주","1752","1523","20200516"
"20200513","경의선","월롱","2562","2304","20200516"
"20200513","경의선","금촌","6195","6096","20200516"
"20200513","경의선","금릉","4361","4278","20200516"
"20200513","경의선","운정","5762","5378","20200516"
"20200513","경의선","야당","5723","5492","20200516"
"20200513","경의선","탄현","7507","7113","20200516"
"20200513","경의선","일산","9795","9771","20200516"
"20200513","경의선","풍산","5136","4800","20200516"
"20200513","경의선","백마","6676","6415","20200516"
"20200513","경의선","곡산","568","655","20200516"
"20200513","경의선","능곡","3712","3388","20200516"
"20200513","경의선","행신","7573","7403","20200516"
"20200513","경의선","강매","2966","2532","20200516"
"20200513","경의선","화전","1393","1254","20200516"
"20200513","경의선","수색","2302","2392","20200516"
"20200513","경의선","디지털미디어시티","2227","2097","20200516"
"20200513","경의선","가좌","5118","4669","20200516"
"20200513","경의선","홍대입구","1419","1598","20200516"
"20200513","경의선","서강대","1920","1841","20200516"
"20200513","경의선","공덕","3171","2976","20200516"
"20200513","경의선","효창공원앞","2699","3078","20200516"
"20200513","경의선","신촌","806","1106","20200516"
"20200513","경의선","서울역","3992","5137","20200516"
"20200513","경원선","소요산","3296","2549","20200516"
"20200513","경원선","동두천","1844","2343","20200516"
"20200513","경원선","보산","1347","1160","20200516"
"20200513","경원선","동두천중앙","3006","2854","20200516"
"20200513","경원선","지행","5996","5917","20200516"
"20200513","경원선","덕정","5735","5610","20200516"
"20200513","경원선","덕계","2419","2179","20200516"
"20200513","경원선","양주","7625","6974","20200516"
"20200513","경원선","녹양","4519","4258","20200516"
"20200513","경원선","가능","6404","6144","20200516"
"20200513","경원선","의정부","17191","17953","20200516"
"20200513","경원선","회룡","12104","11795","20200516"
"20200513","경원선","망월사","7111","7278","20200516"
"20200513","경원선","도봉산","8149","5146","20200516"
"20200513","경원선","도봉","5940","5666","20200516"
"20200513","경원선","방학","9343","9134","20200516"
"20200513","경원선","녹천","4517","3717","20200516"
"20200513","경원선","월계","5789","5290","20200516"
"20200513","경원선","광운대","8015","7569","20200516"
"20200513","경원선","석계","8491","9530","20200516"
"20200513","경원선","신이문","8612","7837","20200516"
"20200513","경원선","외대앞","7053","6939","20200516"
"20200513","경원선","청량리(서울시립대입구)","12543","13767","20200516"
"20200513","경원선","왕십리(성동구청)","12977","14936","20200516"
"20200513","경원선","응봉","1788","1504","20200516"
"20200513","경원선","옥수","44","26","20200516"
"20200513","경원선","한남","4059","3786","20200516"
"20200513","경원선","서빙고","1729","1556","20200516"
"20200513","경원선","이촌(국립중앙박물관)","3680","2794","20200516"
"20200513","경부선","광명","2730","2237","20200516"
"20200513","경부선","서동탄","1574","1328","20200516"
"20200513","경부선","당정","6050","5737","20200516"
"20200513","경부선","천안","4449","4576","20200516"
"20200513","경부선","두정","4314","4489","20200516"
"20200513","경부선","직산","674","702","20200516"
"20200513","경부선","성환","3724","3713","20200516"
"20200513","경부선","평택","10082","9896","20200516"
"20200513","경부선","지제","2159","1971","20200516"
"20200513","경부선","서정리","5130","5002","20200516"
"20200513","경부선","송탄","3622","3458","20200516"
"20200513","경부선","진위","1392","1271","20200516"
"20200513","경부선","오산","8542","8562","20200516"
"20200513","경부선","오산대","3154","2786","20200516"
"20200513","경부선","세마","2360","2244","20200516"
"20200513","경부선","병점","12805","12547","20200516"
"20200513","경부선","세류","2955","2800","20200516"
"20200513","경부선","독산","16552","17394","20200516"
"20200513","경부선","수원","31221","33274","20200516"
"20200513","경부선","화서","7409","7163","20200516"
"20200513","경부선","성균관대","13102","12878","20200516"
"20200513","경부선","의왕","8754","8730","20200516"
"20200513","경부선","군포","7466","7423","20200516"
"20200513","경부선","금정","25488","26051","20200516"
"20200513","경부선","명학","9045","8860","20200516"
"20200513","경부선","안양","21560","21867","20200516"
"20200513","경부선","관악","7284","6738","20200516"
"20200513","경부선","석수","10272","8979","20200516"
"20200513","경부선","금천구청","11503","11260","20200516"
"20200513","경부선","가산디지털단지","18707","21452","20200516"
"20200513","경부선","구로","17889","17941","20200516"
"20200513","경부선","신길","9268","7741","20200516"
"20200513","경부선","신도림","4063","4087","20200516"
"20200513","경부선","영등포","34930","36657","20200516"
"20200513","경부선","대방","13068","13168","20200516"
"20200513","경부선","노량진","8764","8553","20200516"
"20200513","경부선","용산","26737","27217","20200516"
"20200513","경부선","남영","9668","10325","20200516"
"20200513","경부선","서울역","3848","1100","20200516"
"20200513","경강선","여주","1888","1859","20200516"
"20200513","경강선","세종대왕릉","249","280","20200516"
"20200513","경강선","부발","1572","1498","20200516"
"20200513","경강선","이천","2199","2352","20200516"
"20200513","경강선","신둔도예촌","1037","957","20200516"
"20200513","경강선","곤지암","1776","1793","20200516"
"20200513","경강선","초월","2610","2522","20200516"
"20200513","경강선","경기광주","6718","6348","20200516"
"20200513","경강선","삼동","2178","1964","20200516"
"20200513","경강선","이매","1086","875","20200516"
"20200513","경강선","판교","4186","3970","20200516"
"20200513","9호선2~3단계","중앙보훈병원","9406","8479","20200516"
"20200513","9호선2~3단계","둔촌오륜","814","764","20200516"
"20200513","9호선2~3단계","올림픽공원(한국체대)","5087","4901","20200516"
"20200513","9호선2~3단계","한성백제","2195","1986","20200516"
"20200513","9호선2~3단계","송파나루","3814","4150","20200516"
"20200513","9호선2~3단계","석촌","7035","6228","20200516"
"20200513","9호선2~3단계","석촌고분","5163","5083","20200516"
"20200513","9호선2~3단계","삼전","5990","6011","20200516"
"20200513","9호선2~3단계","종합운동장","4030","3943","20200516"
"20200513","9호선2~3단계","봉은사","14849","14872","20200516"
"20200513","9호선2~3단계","삼성중앙","6474","6590","20200516"
"20200513","9호선2~3단계","선정릉","9242","9815","20200516"
"20200513","9호선2~3단계","언주","9205","9268","20200516"
"20200513","9호선","신논현","29491","29717","20200516"
"20200513","9호선","사평","2839","2705","20200516"
"20200513","9호선","고속터미널","10541","13380","20200516"
"20200513","9호선","신반포","2627","2611","20200516"
"20200513","9호선","구반포","2601","2746","20200516"
"20200513","9호선","동작(현충원)","1775","1413","20200516"
"20200513","9호선","흑석(중앙대입구)","7442","7921","20200516"
"20200513","9호선","노들","4197","3630","20200516"
"20200513","9호선","노량진","25305","25329","20200516"
"20200513","9호선","샛강","5388","5531","20200516"
"20200513","9호선","여의도","23811","23459","20200516"
"20200513","9호선","국회의사당","16449","16526","20200516"
"20200513","9호선","당산","17447","17460","20200516"
"20200513","9호선","선유도","7715","7516","20200516"
"20200513","9호선","신목동","3991","3619","20200516"
"20200513","9호선","염창","16527","16368","20200516"
"20200513","9호선","등촌","10133","10070","20200516"
"20200513","9호선","증미","6676","6645","20200516"
"20200513","9호선","가양","19799","19063","20200516"
"20200513","9호선","양천향교","8929","9105","20200516"
"20200513","9호선","마곡나루(서울식물원)","9782","9830","20200516"
"20200513","9호선","신방화","6478","6287","20200516"
"20200513","9호선","공항시장","2754","3030","20200516"
"20200513","9호선","김포공항","5958","7484","20200516"
"20200513","9호선","개화","2510","1776","20200516"
"20200513","8호선","모란","4058","2952","20200516"
"20200513","8호선","수진","4674","4216","20200516"
"20200513","8호선","신흥","4200","4576","20200516"
"20200513","8호선","단대오거리","10045","9606","20200516"
"20200513","8호선","남한산성입구(성남법원.검찰청)","13233","11961","20200516"
"20200513","8호선","산성","4975","4903","20200516"
"20200513","8호선","복정","10197","8749","20200516"
"20200513","8호선","장지","16829","15965","20200516"
"20200513","8호선","문정","20943","22042","20200516"
"20200513","8호선","가락시장","7660","8625","20200516"
"20200513","8호선","송파","8468","8089","20200516"
"20200513","8호선","석촌","7450","8470","20200516"
"20200513","8호선","잠실(송파구청)","12687","14548","20200516"
"20200513","8호선","몽촌토성(평화의문)","5373","5703","20200516"
"20200513","8호선","강동구청","10321","10955","20200516"
"20200513","8호선","천호(풍납토성)","16015","18575","20200516"
"20200513","8호선","암사","18570","16253","20200516"
"20200513","7호선","부평구청","11351","9258","20200516"
"20200513","7호선","굴포천","8377","8937","20200516"
"20200513","7호선","삼산체육관","4508","3998","20200516"
"20200513","7호선","상동","12468","12683","20200516"
"20200513","7호선","부천시청","11400","11034","20200516"
"20200513","7호선","신중동","14039","14197","20200516"
"20200513","7호선","춘의","9394","9115","20200516"
"20200513","7호선","부천종합운동장","4436","3757","20200516"
"20200513","7호선","까치울","7437","7236","20200516"
"20200513","7호선","온수(성공회대입구)","10447","9660","20200516"
"20200513","7호선","천왕","10094","9503","20200516"
"20200513","7호선","광명사거리","23465","22908","20200516"
"20200513","7호선","철산","21984","22781","20200516"
"20200513","7호선","가산디지털단지","46874","47031","20200516"
"20200513","7호선","남구로","15977","17004","20200516"
"20200513","7호선","대림(구로구청)","7248","7201","20200516"
"20200513","7호선","신풍","10899","10276","20200516"
"20200513","7호선","보라매","10184","10118","20200516"
"20200513","7호선","신대방삼거리","16221","15401","20200516"
"20200513","7호선","장승배기","9871","9573","20200516"
"20200513","7호선","상도","10169","9746","20200516"
"20200513","7호선","숭실대입구(살피재)","11832","11937","20200516"
"20200513","7호선","남성","11121","10346","20200516"
"20200513","7호선","이수","15558","15019","20200516"
"20200513","7호선","내방","14309","15016","20200516"
"20200513","7호선","고속터미널","14251","12550","20200516"
"20200513","7호선","반포","5952","5840","20200516"
"20200513","7호선","논현","20140","21966","20200516"
"20200513","7호선","학동","23671","25525","20200516"
"20200513","7호선","강남구청","15891","17872","20200516"
"20200513","7호선","청담","20033","22434","20200516"
"20200513","7호선","뚝섬유원지","9291","9362","20200516"
"20200513","7호선","건대입구","11721","12402","20200516"
"20200513","7호선","어린이대공원(세종대)","11216","11048","20200516"
"20200513","7호선","군자(능동)","14309","11326","20200516"
"20200513","7호선","중곡","9710","8982","20200516"
"20200513","7호선","용마산(용마폭포공원)","5989","5659","20200516"
"20200513","7호선","사가정","15611","15637","20200516"
"20200513","7호선","면목","15334","14789","20200516"
"20200513","7호선","상봉(시외버스터미널)","16779","15755","20200516"
"20200513","7호선","중화","10972","10750","20200516"
"20200513","7호선","먹골","10222","9762","20200516"
"20200513","7호선","태릉입구","8027","7611","20200516"
"20200513","7호선","공릉(서울과학기술대)","11170","11373","20200516"
"20200513","7호선","하계","17542","16648","20200516"
"20200513","7호선","중계","14112","12713","20200516"
"20200513","7호선","노원","18721","20190","20200516"
"20200513","7호선","마들","11520","10930","20200516"
"20200513","7호선","수락산","12367","12375","20200516"
"20200513","7호선","도봉산","9352","10883","20200516"
"20200513","7호선","장암","2494","952","20200516"
"20200513","6호선","신내","1","0","20200516"
"20200513","6호선","봉화산(서울의료원)","9203","8268","20200516"
"20200513","6호선","화랑대(서울여대입구)","11410","8693","20200516"
"20200513","6호선","태릉입구","5093","5782","20200516"
"20200513","6호선","석계","12212","12534","20200516"
"20200513","6호선","돌곶이","8674","8211","20200516"
"20200513","6호선","상월곡(한국과학기술연구원)","6024","5274","20200516"
"20200513","6호선","월곡(동덕여대)","11046","10801","20200516"
"20200513","6호선","고려대(종암)","7652","7413","20200516"
"20200513","6호선","안암(고대병원앞)","10114","10240","20200516"
"20200513","6호선","보문","6974","6500","20200516"
"20200513","6호선","창신","3418","2725","20200516"
"20200513","6호선","동묘앞","7456","7629","20200516"
"20200513","6호선","신당","7314","7847","20200516"
"20200513","6호선","청구","3799","4237","20200516"
"20200513","6호선","약수","3399","3536","20200516"
"20200513","6호선","버티고개","2141","2001","20200516"
"20200513","6호선","한강진","6060","7033","20200516"
"20200513","6호선","이태원","5563","5595","20200516"
"20200513","6호선","녹사평(용산구청)","3621","3574","20200516"
"20200513","6호선","삼각지","5149","4406","20200516"
"20200513","6호선","효창공원앞","6940","6128","20200516"
"20200513","6호선","공덕","18278","18050","20200516"
"20200513","6호선","대흥(서강대앞)","7629","7887","20200516"
"20200513","6호선","광흥창(서강)","8816","8487","20200516"
"20200513","6호선","상수","7130","7954","20200516"
"20200513","6호선","합정","11921","11629","20200516"
"20200513","6호선","망원","13405","14888","20200516"
"20200513","6호선","마포구청","13771","12138","20200516"
"20200513","6호선","월드컵경기장(성산)","4692","4910","20200516"
"20200513","6호선","디지털미디어시티","13408","14420","20200516"
"20200513","6호선","증산(명지대앞)","9956","9680","20200516"
"20200513","6호선","새절(신사)","12591","11850","20200516"
"20200513","6호선","구산","7051","5132","20200516"
"20200513","6호선","연신내","1","0","20200516"
"20200513","6호선","독바위","2635","2742","20200516"
"20200513","6호선","불광","4407","4590","20200516"
"20200513","6호선","역촌","3825","4598","20200516"
"20200513","6호선","응암","17201","16722","20200516"
"20200513","5호선","마천","5118","5156","20200516"
"20200513","5호선","거여","7559","6997","20200516"
"20200513","5호선","개롱","6141","6313","20200516"
"20200513","5호선","오금","3646","3565","20200516"
"20200513","5호선","방이","6681","6896","20200516"
"20200513","5호선","올림픽공원(한국체대)","3918","3485","20200516"
"20200513","5호선","둔촌동","8077","8027","20200516"
"20200513","5호선","상일동","18764","15863","20200516"
"20200513","5호선","고덕","8183","8369","20200516"
"20200513","5호선","명일","8144","8461","20200516"
